price_per_sqft,location,num_res_price_lv_3,num_res_price_lv_4,Starbucks,Whole Foods,Movie Theater,Equinox
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
367.2,"(40.5866482, -73.9845156)",1,0,0,0,0,0
684.5228174603175,"(40.621814, -74.1406264)",1,0,1,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
1470.5882352941176,"(40.764989, -73.9655331)",4,1,5,0,4,2
698.1936227459655,"(40.784623, -73.9826586)",1,0,2,0,2,2
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
350.6756756756757,"(40.5939378, -74.1843153)",0,0,0,0,0,0
163.90381438888895,"(40.7855174, -73.7797613)",0,0,0,0,0,0
446.3860866736501,"(40.7455051, -74.0016003)",0,0,2,0,0,1
2509.0221687575186,"(40.747472, -73.9796788)",2,0,9,0,1,1
510.7692307692308,"(40.6351164, -74.0311609)",0,0,0,0,0,0
427.77777777777777,"(40.7839299, -73.77643)",0,0,1,0,0,0
317.7480916030534,"(40.8451067, -73.8601577)",0,0,0,0,0,0
213.92857142857142,"(40.5387352, -74.1423893)",0,0,0,0,0,0
461.0488888888889,"(40.521278, -74.2230351)",0,0,0,0,0,0
452.1950904392765,"(40.5953144, -74.1628286)",0,0,0,0,0,0
498.1210895394167,"(40.7186003, -73.8453488)",1,0,2,0,2,0
780.46875,"(40.8808173, -73.8350832)",0,0,0,0,0,0
544.3108326289872,"(40.7075546, -73.9036964)",0,0,0,0,0,0
378.57142857142856,"(40.7824499, -73.7765099)",0,0,1,0,1,0
340.8284023668639,"(40.5894827, -73.9395372)",0,0,0,0,0,0
571.4257142857143,"(40.7640501, -73.964336)",3,1,7,0,3,3
1107.4074074074074,"(40.7708195, -73.9595235)",3,1,3,0,0,1
925.0,"(40.7699425, -73.9583558)",1,1,4,0,0,1
159.78332743497833,"(40.7050355, -73.8241699)",0,0,0,0,0,0
666.6666666666666,"(40.7573479, -73.9614914)",3,0,3,1,0,2
609.7383720930233,"(40.5905451, -73.9910402)",1,0,0,0,0,0
401.219512195122,"(40.7157399, -73.83672)",0,0,1,0,0,0
244.09448818897638,"(40.8796143, -73.856153)",0,0,0,0,0,0
281.5666085172254,"(40.6610456, -73.9019953)",0,0,0,0,0,0
636.4359586316627,"(40.7917785, -73.9406204)",0,0,0,0,0,0
344.55128205128204,"(40.6123868, -74.1511288)",0,0,0,0,0,0
387.4223602484472,"(40.6166867, -74.1576647)",0,0,0,0,0,0
313.92857142857144,"(40.7047878, -73.8344551)",0,0,0,0,0,0
136.89173324658603,"(40.7123992, -73.8339305)",0,0,1,0,0,0
397.35099337748346,"(40.6050685, -74.0969483)",0,0,0,0,0,0
326.2642740619902,"(40.840459, -73.8542045)",0,0,0,0,1,0
194.57855060133465,"(40.8189893, -73.953108)",0,0,0,0,0,0
81.17647058823529,"(40.8366623, -73.9239586)",0,0,0,0,0,0
1290.4269081500647,"(40.8018548, -73.9672877)",0,0,0,0,0,0
370.96774193548384,"(40.8028416, -73.9670229)",0,0,0,0,0,0
372.8813559322034,"(40.7130136, -73.8230375)",0,0,0,0,0,0
90.65071298603355,"(40.756144, -73.8213672)",0,0,0,0,0,0
684.4586662329301,"(40.7382884, -73.9851838)",6,1,3,0,1,2
772.3577235772358,"(40.7779975, -73.9445342)",0,0,1,0,0,0
91.52059356519246,"(40.6779049, -73.733881)",0,0,0,0,0,0
796.398891966759,"(40.5882505, -74.1087291)",0,0,1,0,0,0
721.0852169343578,"(40.6683947, -73.9762195)",0,0,1,0,0,0
104.84350138283679,"(40.7562792, -73.8758052)",0,0,0,0,0,0
104.84350138283679,"(40.7562792, -73.8758052)",0,0,0,0,0,0
104.84350138283679,"(40.7562792, -73.8758052)",0,0,0,0,0,0
104.84350138283679,"(40.7562792, -73.8758052)",0,0,0,0,0,0
300.0,"(40.7562792, -73.8758052)",0,0,0,0,0,0
300.0,"(40.7562792, -73.8758052)",0,0,0,0,0,0
300.0,"(40.7562792, -73.8758052)",0,0,0,0,0,0
300.0,"(40.7562792, -73.8758052)",0,0,0,0,0,0
1236.1460861731848,"(40.6914843, -73.9676428)",1,0,1,0,0,0
341.88034188034186,"(40.8236857, -73.8611313)",0,0,0,0,0,0
421.42857142857144,"(40.6196386, -73.9707307)",0,0,0,0,0,0
251.80753607231543,"(40.6498755, -73.9375091)",0,0,0,0,0,0
285.0,"(40.8362269, -73.8612346)",0,0,1,0,0,0
410.0,"(40.743059, -73.880983)",0,0,1,0,0,0
635.4706546697705,"(40.774158, -73.7957477)",0,0,0,0,0,0
1373.4956513035386,"(40.6949321, -73.9928542)",0,0,2,0,0,1
1006.7210352345119,"(40.7032697, -73.9088462)",0,0,1,0,0,0
281.38528138528136,"(40.8244358, -73.8633737)",0,0,0,0,0,0
1235.9550561797753,"(40.7598542, -73.9874427)",1,0,12,0,9,1
1235.9550561797753,"(40.7598542, -73.9874427)",1,0,12,0,9,1
1235.9550561797753,"(40.7598542, -73.9874427)",1,0,12,0,9,1
1235.9550561797753,"(40.7598542, -73.9874427)",1,0,12,0,9,1
1235.9550561797753,"(40.7598542, -73.9874427)",1,0,12,0,9,1
1235.9550561797753,"(40.7598542, -73.9874427)",1,0,12,0,9,1
1235.9550561797753,"(40.7598542, -73.9874427)",1,0,12,0,9,1
1235.9550561797753,"(40.7598542, -73.9874427)",1,0,12,0,9,1
654.074074074074,"(40.6820924, -73.9393924)",0,0,0,0,0,0
654.074074074074,"(40.6820924, -73.9393924)",0,0,0,0,0,0
654.074074074074,"(40.6820924, -73.9393924)",0,0,0,0,0,0
654.074074074074,"(40.6820924, -73.9393924)",0,0,0,0,0,0
654.074074074074,"(40.6820924, -73.9393924)",0,0,0,0,0,0
654.074074074074,"(40.6820924, -73.9393924)",0,0,0,0,0,0
654.074074074074,"(40.6820924, -73.9393924)",0,0,0,0,0,0
654.074074074074,"(40.6820924, -73.9393924)",0,0,0,0,0,0
1061.25,"(40.6662599, -73.9870141)",0,0,3,0,0,0
1061.25,"(40.6662599, -73.9870141)",0,0,3,0,0,0
1061.25,"(40.6662599, -73.9870141)",0,0,3,0,0,0
1061.25,"(40.6662599, -73.9870141)",0,0,3,0,0,0
1061.25,"(40.6662599, -73.9870141)",0,0,3,0,0,0
1061.25,"(40.6662599, -73.9870141)",0,0,3,0,0,0
1061.25,"(40.6662599, -73.9870141)",0,0,3,0,0,0
1061.25,"(40.6662599, -73.9870141)",0,0,3,0,0,0
2975.9072444910003,"(40.778004, -73.962547)",4,0,1,0,0,1
1018.1818181818181,"(40.777244, -73.9868738)",1,0,2,0,4,0
1018.1818181818181,"(40.777244, -73.9868738)",1,0,2,0,3,0
1018.1818181818181,"(40.777244, -73.9868738)",1,0,2,0,4,0
1018.1818181818181,"(40.777244, -73.9868738)",1,0,2,0,3,0
754.9647763331784,"(40.777244, -73.9868738)",1,0,2,0,4,0
754.9647763331784,"(40.777244, -73.9868738)",1,0,2,0,3,0
754.9647763331784,"(40.777244, -73.9868738)",1,0,2,0,4,0
754.9647763331784,"(40.777244, -73.9868738)",1,0,2,0,3,0
465.43111111111114,"(40.6339124, -74.0058434)",0,0,0,0,0,0
653.59477124183,"(40.6083914, -74.0100209)",0,0,0,0,0,0
416.2037037037037,"(40.8728082, -73.8469489)",0,0,0,0,0,0
342.3076923076923,"(40.6597134, -73.9195979)",0,0,0,0,0,0
91.10854486980139,"(40.7282899, -73.8472)",0,0,0,0,0,0
373.1329852707947,"(40.751918, -73.9698335)",1,1,4,0,0,1
1281.25,"(40.7712538, -73.950858)",1,0,3,0,0,0
1494.5652173913043,"(40.7645034, -73.9648503)",4,1,6,0,3,3
608.9074460681976,"(40.8539526, -73.9345678)",0,0,1,0,0,0
450.0,"(40.5902653, -73.9455056)",0,0,0,0,0,0
452.7957330463999,"(40.6360957, -73.9018295)",0,0,0,0,0,0
276.7932088285229,"(40.6402659, -74.110402)",0,0,0,0,0,0
761.328125,"(40.5813374, -73.9589282)",0,0,1,0,0,0
353.4072900158479,"(40.5967151, -73.7696424)",0,0,0,0,0,0
412.2776113329455,"(40.6468871, -73.8907758)",0,0,0,0,0,0
670.7237097198947,"(40.7701914, -73.9590118)",2,1,4,0,0,1
817.2727272727273,"(40.7604194, -73.9968086)",2,0,2,0,1,0
817.2727272727273,"(40.7604194, -73.9968086)",2,0,2,0,1,0
817.2727272727273,"(40.7604194, -73.9968086)",2,0,2,0,1,0
817.2727272727273,"(40.7604194, -73.9968086)",2,0,2,0,1,0
795.5752212389381,"(40.7604194, -73.9968086)",2,0,2,0,1,0
795.5752212389381,"(40.7604194, -73.9968086)",2,0,2,0,1,0
795.5752212389381,"(40.7604194, -73.9968086)",2,0,2,0,1,0
795.5752212389381,"(40.7604194, -73.9968086)",2,0,2,0,1,0
1515.1515151515152,"(40.7078844, -74.0140879)",2,1,6,1,1,1
548.9404286376476,"(40.6662035, -73.8525027)",0,0,0,0,0,0
148.79536222455002,"(40.7989043, -73.9604812)",0,0,0,0,1,0
509.3537414965986,"(40.638069, -74.1627747)",0,0,0,0,0,0
563.1332170344508,"(40.700194, -73.8907488)",0,0,0,0,0,0
1808.4359408829926,"(40.7573949, -73.9606545)",3,0,3,0,0,1
214748.3647,"(40.5184841, -74.2244185)",0,0,0,0,0,0
399.0540939994088,"(40.6828535, -73.8769965)",0,0,0,0,0,0
443.8888888888889,"(40.6336127, -73.9276041)",0,0,1,0,0,0
285.5357142857143,"(40.5813757, -74.1131912)",2,0,0,0,0,0
471.83303085299457,"(40.5065922, -74.2393503)",0,0,0,0,0,0
169.3977969941031,"(40.6939582, -73.9943695)",0,0,2,0,0,1
1.476507825151304,"(40.8434062, -73.9407947)",0,0,2,0,0,0
1.476507825151304,"(40.8434062, -73.9407947)",0,0,2,0,0,0
1.476507825151304,"(40.8434062, -73.9407947)",0,0,2,0,0,0
1.476507825151304,"(40.8434062, -73.9407947)",0,0,2,0,0,0
1.1418327181170085,"(40.8434062, -73.9407947)",0,0,2,0,0,0
1.1418327181170085,"(40.8434062, -73.9407947)",0,0,2,0,0,0
1.1418327181170085,"(40.8434062, -73.9407947)",0,0,2,0,0,0
1.1418327181170085,"(40.8434062, -73.9407947)",0,0,2,0,0,0
1670.6285438688708,"(40.7464683, -73.9872992)",0,0,11,1,0,2
370.05163511187607,"(40.5768936, -74.0048793)",0,0,0,0,0,0
346.9387755102041,"(40.611142, -74.0905357)",0,0,0,0,0,0
345.3333333333333,"(40.6491203, -73.9440658)",0,0,0,0,0,0
478.4688995215311,"(40.6471477, -73.9489423)",0,0,0,0,0,0
845.7711442786069,"(40.856444, -73.9377616)",0,0,0,0,0,0
45.32535649301678,"(40.6372545, -73.9002674)",0,0,0,0,0,0
713.3333333333334,"(40.6453011, -73.9723049)",0,0,0,0,0,0
362.93680614859096,"(40.5487767, -74.1629254)",0,0,0,0,0,0
503.61507214463086,"(40.807426, -73.9535703)",0,0,2,0,1,0
634.0533672172808,"(40.7190856, -73.9060914)",0,0,0,0,0,0
686.7478256517693,"(40.634316, -73.9462919)",0,0,2,0,0,0
305.94405594405595,"(40.8920958, -73.8487361)",0,0,0,0,0,0
2054.195804195804,"(40.7449256, -74.0057175)",2,0,0,0,0,1
445.49266247379455,"(40.8979269, -73.8463057)",0,0,0,0,0,0
1779.3594306049822,"(40.7295412, -73.9913066)",0,1,3,0,7,1
549.3982605214155,"(40.7687538, -73.9631311)",4,0,2,0,0,0
3150.4331845628776,"(40.7174584, -74.0038831)",2,1,7,0,3,0
595.1814488982001,"(40.7895034, -73.9769713)",1,0,1,1,1,1
595.1814488982001,"(40.7895034, -73.9769713)",1,0,1,1,1,1
595.1814488982001,"(40.7895034, -73.9769713)",1,0,1,1,1,1
595.1814488982001,"(40.7895034, -73.9769713)",1,0,1,1,1,1
595.1814488982001,"(40.7895034, -73.9769713)",1,0,1,1,1,1
595.1814488982001,"(40.7895034, -73.9769713)",1,0,1,1,1,1
595.1814488982001,"(40.7895034, -73.9769713)",0,0,1,1,1,1
595.1814488982001,"(40.7895034, -73.9769713)",0,0,1,1,1,1
595.1814488982001,"(40.7895034, -73.9769713)",0,0,1,1,1,1
590.515275877793,"(40.7895034, -73.9769713)",1,0,1,1,1,1
590.515275877793,"(40.7895034, -73.9769713)",1,0,1,1,1,1
590.515275877793,"(40.7895034, -73.9769713)",1,0,1,1,1,1
590.515275877793,"(40.7895034, -73.9769713)",1,0,1,1,1,1
590.515275877793,"(40.7895034, -73.9769713)",1,0,1,1,1,1
590.515275877793,"(40.7895034, -73.9769713)",1,0,1,1,1,1
590.515275877793,"(40.7895034, -73.9769713)",0,0,1,1,1,1
590.515275877793,"(40.7895034, -73.9769713)",0,0,1,1,1,1
590.515275877793,"(40.7895034, -73.9769713)",0,0,1,1,1,1
592.4170616113744,"(40.7895034, -73.9769713)",1,0,1,1,1,1
592.4170616113744,"(40.7895034, -73.9769713)",1,0,1,1,1,1
592.4170616113744,"(40.7895034, -73.9769713)",1,0,1,1,1,1
592.4170616113744,"(40.7895034, -73.9769713)",1,0,1,1,1,1
592.4170616113744,"(40.7895034, -73.9769713)",1,0,1,1,1,1
592.4170616113744,"(40.7895034, -73.9769713)",1,0,1,1,1,1
592.4170616113744,"(40.7895034, -73.9769713)",0,0,1,1,1,1
592.4170616113744,"(40.7895034, -73.9769713)",0,0,1,1,1,1
592.4170616113744,"(40.7895034, -73.9769713)",0,0,1,1,1,1
1365.8119658119658,"(40.7804721, -73.9871434)",1,0,1,0,0,0
1356.0,"(40.7488879, -73.9723947)",1,0,4,0,0,1
326.4925373134328,"(40.8270095, -73.8766285)",0,0,0,0,0,0
347.9965156794425,"(40.8333931, -73.8727914)",0,0,0,0,0,0
347.9965156794425,"(40.8333931, -73.8727914)",0,0,0,0,0,0
347.9965156794425,"(40.8333931, -73.8727914)",0,0,0,0,0,0
347.9965156794425,"(40.8333931, -73.8727914)",0,0,0,0,0,0
347.9965156794425,"(40.8333931, -73.8727914)",0,0,0,0,0,0
347.9965156794425,"(40.8333931, -73.8727914)",0,0,0,0,0,0
347.9965156794425,"(40.8333931, -73.8727914)",0,0,0,0,0,0
347.9965156794425,"(40.8333931, -73.8727914)",0,0,0,0,0,0
206.52173913043478,"(40.7128326, -73.7435779)",0,1,0,0,0,0
1864.9253731343283,"(40.6962962, -73.9720502)",0,0,0,0,0,0
552.0833333333334,"(40.8767388, -73.911189)",0,0,2,0,0,0
824.0951016227044,"(40.7708932, -73.9586258)",3,1,3,0,0,1
204.2483660130719,"(40.6505528, -73.8316736)",1,0,0,0,0,0
1999.6666666666667,"(40.7798567, -73.9873973)",1,0,1,0,0,0
415.94022415940225,"(40.7299787, -73.7310756)",0,0,0,0,0,0
476.1224489795918,"(40.6153952, -74.1610855)",0,0,0,0,0,0
1151.0869565217392,"(40.6800067, -73.9982111)",0,0,0,0,0,0
2016.918967052538,"(40.710456, -73.991235)",0,0,0,0,0,0
483.1578947368421,"(40.7607942, -73.8258766)",0,0,2,0,0,0
472.0689655172414,"(40.5239722, -74.2213406)",0,0,0,0,0,0
402.4342258319368,"(40.7294367, -73.7125595)",1,0,1,0,0,0
823.2695139911634,"(40.7945743, -73.9434214)",0,0,0,0,0,0
398.2624617070442,"(40.7019014, -73.8256776)",0,0,0,0,0,0
366.21422984329496,"(40.7138975, -73.8970229)",0,0,0,0,0,0
720.1923076923077,"(40.6165347, -74.1507186)",0,0,0,0,0,0
228.45811000015527,"(40.6886004, -73.7568067)",0,0,0,0,0,0
392.4620874219447,"(40.5409077, -74.1964937)",0,0,0,0,0,0
347.82608695652175,"(40.8131429, -73.808397)",0,0,0,0,0,0
320.48186080560856,"(40.8524948, -73.9151397)",0,0,0,0,0,0
433.93393393393393,"(40.6541622, -73.8846778)",0,0,0,0,0,0
1134.7402597402597,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1134.7402597402597,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1134.7402597402597,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1134.7402597402597,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1134.7402597402597,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1134.7402597402597,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1134.7402597402597,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1134.7402597402597,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1134.7402597402597,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1352.2954091816366,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1352.2954091816366,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1352.2954091816366,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1352.2954091816366,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1352.2954091816366,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1352.2954091816366,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1352.2954091816366,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1352.2954091816366,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1352.2954091816366,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1388.888888888889,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1388.888888888889,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1388.888888888889,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1388.888888888889,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1388.888888888889,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1388.888888888889,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1388.888888888889,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1388.888888888889,"(40.6826476, -73.9434923)",0,0,0,0,0,0
1388.888888888889,"(40.6826476, -73.9434923)",0,0,0,0,0,0
2.655424925853508,"(40.618915, -73.931211)",0,0,0,0,0,0
154.51612903225808,"(40.6268305, -74.1471405)",1,0,0,0,0,0
2206.7976164202164,"(40.7779497, -73.959448)",4,0,4,0,1,2
160.0609756097561,"(40.8560699, -73.8688751)",0,0,1,0,0,0
315.12605042016804,"(40.6162917, -73.929914)",0,0,0,0,0,0
332.9166666666667,"(40.8181836, -73.812739)",0,0,0,0,0,0
139.02271163110805,"(40.7802813, -73.7818912)",0,0,1,0,1,0
503.4965034965035,"(40.6149561, -74.0745548)",0,0,0,0,0,0
274.69913026070776,"(40.6422956, -73.972787)",0,0,0,0,0,0
499.1666666666667,"(40.6279352, -74.0260154)",0,0,1,0,0,0
273.25581395348837,"(40.6192765, -74.09515)",0,0,0,0,0,0
332.2916666666667,"(40.7598591, -73.7290086)",0,0,0,0,0,0
434.9402895794539,"(40.7000145, -73.9010076)",0,0,0,0,0,0
498.52764425220255,"(40.7860789, -73.7928524)",0,0,0,0,0,0
378.7878787878788,"(40.5675492, -74.140764)",0,0,0,0,0,0
297.59072444910004,"(40.6799197, -73.8839962)",0,0,0,0,0,0
807.175,"(40.5525576, -74.1709014)",0,0,0,0,0,0
162.32153846153847,"(40.879078, -73.9175196)",0,0,0,0,0,0
162.32153846153847,"(40.879078, -73.9175196)",0,0,0,0,0,0
162.32153846153847,"(40.879078, -73.9175196)",0,0,0,0,0,0
162.32153846153847,"(40.879078, -73.9175196)",0,0,0,0,0,0
206.88117647058823,"(40.879078, -73.9175196)",0,0,0,0,0,0
206.88117647058823,"(40.879078, -73.9175196)",0,0,0,0,0,0
206.88117647058823,"(40.879078, -73.9175196)",0,0,0,0,0,0
206.88117647058823,"(40.879078, -73.9175196)",0,0,0,0,0,0
455.542724349007,"(40.6862289, -73.9364224)",0,0,0,0,0,0
455.542724349007,"(40.6862289, -73.9364224)",0,0,0,0,0,0
455.542724349007,"(40.6862289, -73.9364224)",0,0,0,0,0,0
455.542724349007,"(40.6862289, -73.9364224)",0,0,0,0,0,0
455.542724349007,"(40.6862289, -73.9364224)",0,0,0,0,0,0
455.542724349007,"(40.6862289, -73.9364224)",0,0,0,0,0,0
455.542724349007,"(40.6862289, -73.9364224)",0,0,0,0,0,0
455.542724349007,"(40.6862289, -73.9364224)",0,0,0,0,0,0
445.02314814814815,"(40.8152029, -73.8154969)",0,0,0,0,0,0
359.99545454545455,"(40.9048823, -73.9051113)",0,0,0,0,0,0
1083.3333333333333,"(40.7585686, -73.9669708)",1,1,5,1,2,2
286.6966743119266,"(40.8549429, -73.7908303)",1,0,0,0,0,0
167.10863757526388,"(40.7083799, -73.8290102)",0,0,0,0,1,0
462.3450617283951,"(40.606691, -74.0724094)",0,0,0,0,0,0
290.72324619258234,"(40.6933533, -73.7503369)",0,0,0,0,0,0
372.5,"(40.7276196, -73.9848906)",0,0,3,0,4,0
624.4318181818181,"(40.6481943, -73.8452374)",1,0,0,0,0,0
1808.4359408829926,"(40.525422, -74.166603)",0,0,0,0,0,0
637.4995833333334,"(40.6780476, -73.8056181)",0,0,0,0,0,0
480.7692307692308,"(40.6333513, -74.1021333)",0,0,2,0,0,0
1213.2544919847926,"(40.660323, -73.8455929)",1,0,1,0,0,0
192.28939118249542,"(40.6784764, -73.8476859)",0,0,0,0,0,0
1373.4727597093504,"(40.6444117, -73.9100389)",0,0,0,0,0,0
571.3265306122449,"(40.5132339, -74.1959753)",0,0,0,0,0,0
251.34970418854758,"(40.6776809, -73.8166457)",0,0,0,0,0,0
1051.578947368421,"(40.7644631, -73.8297531)",0,0,1,0,0,0
132.31341440890756,"(40.842629, -73.8665973)",0,0,0,0,0,0
361.6871881765985,"(40.7827104, -73.8457691)",0,0,0,0,0,0
631.8832599118942,"(40.8180374, -73.9436858)",0,0,0,0,0,0
383.3333333333333,"(40.5343966, -74.1582874)",0,0,0,0,0,0
1550.5207179259917,"(40.6712528, -73.9716506)",0,0,0,0,0,0
2792.774490983862,"(40.6685186, -73.9175924)",0,0,0,0,0,0
160.24115931874618,"(40.6753179, -73.9008593)",0,0,0,0,0,0
206.0243476955308,"(40.89582, -73.9110766)",0,0,0,0,0,0
1373.4951934716548,"(40.7051444, -73.8030054)",0,0,0,0,1,0
1144.5797094196155,"(40.578639, -73.965449)",1,0,1,0,0,0
